47,1,1,2,4,2,1443,1,2,3,4,7,3,3,17169,3,1,19,3,2,80,2,26,2,4,20,17,5,6,0
27,2,2,8,1,5,800,3,1,3,2,3,4,3,4342,0,1,19,3,2,80,1,5,3,3,4,2,1,1,0
35,1,2,1,3,2,620,1,2,3,2,3,3,2,4859,1,1,16,3,4,80,0,5,3,3,5,4,0,3,0
48,3,1,1,4,2,1116,1,1,4,4,8,4,2,16885,2,1,22,4,3,80,0,27,3,2,5,4,2,1,0
47,1,3,26,4,1,1625,4,2,3,5,8,3,3,19658,3,1,11,3,3,80,1,27,2,3,5,2,1,0,0
51,1,1,6,3,1,162,1,1,3,5,7,3,2,19537,7,1,13,3,3,80,0,23,5,3,20,18,15,15,0
41,3,1,2,4,3,616,1,2,2,2,5,3,2,6811,2,2,17,3,1,80,0,10,3,3,8,7,0,7,0
30,1,2,15,2,5,1754,3,1,2,3,3,1,1,7140,2,1,11,3,1,80,1,12,2,3,7,7,1,7,0
34,1,2,8,2,4,1823,2,1,4,2,3,3,3,6799,1,1,21,4,3,80,2,10,5,3,10,8,4,8,0
30,1,2,10,3,5,1179,3,1,2,2,3,3,3,6578,1,1,18,3,1,80,1,10,3,3,10,3,1,4,0
27,3,1,3,3,2,850,4,1,3,1,4,4,3,1706,1,1,11,3,3,80,3,0,6,2,0,0,0,0,0
41,1,3,1,3,3,734,4,1,2,5,8,3,3,19189,1,1,12,3,2,80,1,22,3,3,22,7,2,10,0
49,1,1,8,2,3,944,1,2,3,3,2,2,3,7403,4,1,11,3,3,80,1,29,3,2,26,9,1,7,0
35,1,1,1,3,2,1369,4,2,2,2,2,4,3,5363,0,1,12,3,2,80,1,10,0,3,9,7,0,0,0
36,1,1,12,5,2,1073,4,2,2,3,1,4,2,8858,0,1,11,3,2,80,0,15,2,2,14,8,7,8,0
29,1,2,1,3,2,896,2,2,2,1,6,3,1,2800,6,2,19,3,3,80,3,5,3,3,3,2,0,2,1
20,2,2,9,3,5,1077,4,2,3,1,6,4,2,2323,1,2,14,3,2,80,0,2,3,3,2,2,0,2,1
35,1,1,23,2,1,261,2,1,2,2,1,3,3,5916,3,2,13,3,1,80,0,8,1,3,1,0,0,1,1
56,1,1,4,4,4,1191,4,2,3,5,8,1,1,19943,4,1,13,3,4,80,1,28,2,3,5,2,4,2,0
38,2,1,2,2,1,556,4,1,3,1,2,4,3,1702,1,2,23,4,3,80,1,1,3,3,1,0,0,0,0
36,1,1,27,3,2,13,3,1,3,2,5,3,3,5237,6,1,13,3,2,80,2,17,3,2,7,7,7,7,0
26,2,1,1,3,1,384,3,2,3,2,1,2,1,6397,1,1,20,4,1,80,1,6,6,1,6,5,1,4,0
50,3,1,2,4,1,905,1,1,3,4,8,1,1,17924,1,1,11,3,4,80,1,31,3,3,31,6,14,7,0
32,1,1,9,3,2,190,1,2,3,1,2,1,2,4200,7,1,22,4,1,80,0,10,2,4,5,4,0,4,1
32,1,2,1,4,2,2013,2,1,2,1,6,2,3,2269,0,1,14,3,2,80,1,3,2,3,2,2,2,2,0
29,1,1,1,3,1,1249,1,2,3,1,4,4,1,3760,1,1,15,3,1,80,3,3,5,3,3,2,1,2,0
30,1,1,6,3,4,1311,1,2,2,2,2,4,3,4627,0,1,12,3,1,80,1,10,6,3,9,2,6,7,0
40,3,2,28,3,3,615,3,1,1,3,3,1,1,10932,3,1,15,3,3,80,1,20,2,3,1,0,0,1,0
34,2,1,1,4,3,1431,4,1,3,1,4,1,1,2996,5,1,14,3,3,80,2,10,2,3,4,3,1,3,0
29,1,1,3,1,2,1586,2,1,3,1,2,1,2,4723,1,2,18,3,4,80,0,10,3,3,10,9,1,5,0
55,1,1,1,3,2,374,4,1,3,5,8,1,2,19045,0,2,14,3,3,80,0,37,2,3,36,10,4,13,0
38,1,2,1,4,1,230,1,2,2,2,3,4,2,8686,4,1,22,4,3,80,0,12,2,4,8,3,0,7,0
46,3,2,26,2,1,1801,2,1,2,2,3,2,2,7991,8,1,15,3,3,80,0,6,3,3,2,2,2,2,0
36,1,2,3,4,5,1425,1,2,3,2,3,2,2,9278,3,2,16,3,4,80,0,15,3,3,5,4,0,1,0
58,1,1,2,3,4,977,4,1,3,1,4,3,2,2479,4,1,24,4,1,80,0,7,4,3,1,0,0,0,1
44,1,1,7,4,2,36,1,2,2,3,5,4,3,10248,3,1,14,3,4,80,1,24,4,3,22,6,5,17,0
40,1,2,26,3,5,1066,3,1,3,2,3,1,3,8396,1,1,14,3,2,80,1,8,3,2,7,7,7,5,0
33,1,1,13,1,1,995,2,2,3,1,4,4,2,3452,3,1,18,3,1,80,0,5,4,3,3,2,0,2,0
26,2,1,3,1,4,510,3,1,3,1,4,1,2,3102,0,1,22,4,3,80,0,7,2,3,6,4,0,4,1
49,1,1,16,3,2,1674,4,2,3,1,2,1,1,2587,4,2,16,3,2,80,1,17,2,2,2,2,2,2,0
35,1,3,26,4,1,2040,3,2,3,3,3,4,2,8837,1,2,16,3,3,80,0,9,2,3,9,0,1,7,0
27,3,1,8,5,1,1094,1,1,1,1,2,3,3,4621,1,1,19,3,4,80,3,3,4,3,3,2,1,2,0
